Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:00,2025-01-08,Renoir Princesa
ANORA,Sean Baker,139,03,20:20,2025-01-09,Renoir Princesa
BETTER MAN,Michael Gracey,135,06,16:00,2025-01-09,Renoir Princesa
BIRD,Andrea Arnold,118,01,16:15,2025-01-09,Renoir Princesa
CASA REYNAL [DOCS DEL MES],Laia Manresa,90,08,20:30,2025-01-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,11,16:00,2025-01-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,11,18:15,2025-01-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,11,20:30,2025-01-09,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,02,18:00,2025-01-09,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,02,20:35,2025-01-09,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,08,22:10,2025-01-09,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,09,16:00,2025-01-09,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,09,18:05,2025-01-09,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,11,22:45,2025-01-09,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,03,16:00,2025-01-09,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,03,18:15,2025-01-09,Renoir Princesa
LA MITAD DE ANA [PROYECTO VIRIDIANA],Marta Nieto,88,06,19:30,2025-01-09,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,01,21:35,2025-01-09,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:00,2025-01-09,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-09,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,18:05,2025-01-09,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,19:00,2025-01-09,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,20:35,2025-01-09,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,21:40,2025-01-09,Renoir Princesa
"OH, CANADA",Paul Schrader,94,08,16:00,2025-01-09,Renoir Princesa
QUEER,Luca Guadagnino,137,10,16:00,2025-01-09,Renoir Princesa
QUEER,Luca Guadagnino,137,10,19:00,2025-01-09,Renoir Princesa
QUEER,Luca Guadagnino,137,10,21:40,2025-01-09,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,05,16:00,2025-01-09,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,04,18:30,2025-01-09,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,04,20:35,2025-01-09,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,04,22:40,2025-01-09,Renoir Princesa
WICKED,Jon M. Chu,160,07,16:00,2025-01-09,Renoir Princesa
WICKED,Jon M. Chu,160,01,18:35,2025-01-09,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,02,16:00,2025-01-09,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:00,2025-01-09,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-10,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-10,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-10,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-10,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-10,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-10,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-10,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-10,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-10,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-10,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-10,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-10,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-10,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-10,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-10,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-10,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-10,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-10,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-10,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-10,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-10,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-10,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-10,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-10,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-10,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-10,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-10,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-10,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-10,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-10,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-10,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-10,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-10,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-10,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,20:00,2025-01-10,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-10,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-10,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-10,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-11,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-11,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-11,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-11,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-11,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-11,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-11,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-11,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-11,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-11,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-11,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-11,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-11,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-11,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-11,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-11,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-11,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-11,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-11,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-11,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-11,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-11,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-11,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-11,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-11,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-11,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-11,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-11,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-11,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-11,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-11,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-11,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-11,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-11,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-11,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-11,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-11,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-11,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,20:00,2025-01-11,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-11,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-11,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-11,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-12,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-12,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-12,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-12,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-12,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-12,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-12,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-12,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-12,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-12,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-12,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-12,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-12,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-12,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-12,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-12,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-12,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-12,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-12,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-12,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-12,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-12,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-12,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-12,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-12,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-12,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-12,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-12,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-12,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-12,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-12,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-12,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-12,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-12,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-12,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-12,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-12,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-12,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,20:00,2025-01-12,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-12,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-12,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-12,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-13,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-13,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-13,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-13,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-13,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-13,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-13,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-13,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-13,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-13,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-13,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-13,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-13,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-13,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-13,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-13,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-13,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-13,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-13,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-13,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-13,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-13,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-13,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-13,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-13,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-13,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-13,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-13,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-13,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-13,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-13,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,20:00,2025-01-13,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-13,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-13,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-14,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-14,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-14,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-14,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-14,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-14,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-14,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-14,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-14,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-14,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-14,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-14,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-14,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-14,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-14,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-14,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-14,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-14,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-14,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-14,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-14,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-14,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-14,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-14,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-14,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-14,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-14,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-14,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-14,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-14,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-14,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-14,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-14,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-14,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-14,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-14,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-14,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-14,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,20:00,2025-01-14,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-14,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-14,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-14,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-01-15,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,18:30,2025-01-15,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,20:25,2025-01-15,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,04,22:45,2025-01-15,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-15,Renoir Princesa
BETTER MAN,Michael Gracey,135,10,22:00,2025-01-15,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,16:00,2025-01-15,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,18:15,2025-01-15,Renoir Princesa
CÓNCLAVE,Edward Berger,120,02,20:30,2025-01-15,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,22:15,2025-01-15,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-15,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-15,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-15,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:10,2025-01-15,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,16:00,2025-01-15,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:20,2025-01-15,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,22:30,2025-01-15,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-15,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,01,18:10,2025-01-15,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:00,2025-01-15,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,16:00,2025-01-15,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,18:30,2025-01-15,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,07,20:20,2025-01-15,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,06,22:45,2025-01-15,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:00,2025-01-15,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,16:00,2025-01-15,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,18:05,2025-01-15,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,09,20:10,2025-01-15,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,02,22:45,2025-01-15,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,16:00,2025-01-15,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-15,Renoir Princesa
NOSFERATU,Robert Eggers,132,04,20:15,2025-01-15,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,22:15,2025-01-15,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-15,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-15,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-15,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,16:00,2025-01-15,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,10,18:00,2025-01-15,Renoir Princesa
