Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
ALPHA,Julia Ducournau,128,07,16:00,2025-11-23,Renoir Princesa
ALPHA,Julia Ducournau,128,10,17:45,2025-11-23,Renoir Princesa
ALPHA,Julia Ducournau,128,07,20:20,2025-11-23,Renoir Princesa
ALPHA,Julia Ducournau,128,10,22:05,2025-11-23,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,16:00,2025-11-23,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,18:15,2025-11-23,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,20:30,2025-11-23,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:45,2025-11-23,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,18:15,2025-11-23,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,20:30,2025-11-23,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,22:45,2025-11-23,Renoir Princesa
DRACULA,Luc Besson,129,04,16:00,2025-11-23,Renoir Princesa
DRACULA,Luc Besson,129,01,18:05,2025-11-23,Renoir Princesa
DRACULA,Luc Besson,129,01,22:15,2025-11-23,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,03,18:05,2025-11-23,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-23,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,18:55,2025-11-23,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:40,2025-11-23,Renoir Princesa
GAUA,Paul Urkijo,93,08,22:40,2025-11-23,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,02,16:00,2025-11-23,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,02,18:00,2025-11-23,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,02,20:00,2025-11-23,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,03,16:00,2025-11-23,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,03,20:35,2025-11-23,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,07,22:45,2025-11-23,Renoir Princesa
