Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
A REAL PAIN,Jesse Eisenberg,89,02,18:35,2025-03-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,02,20:20,2025-03-13,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,22:45,2025-03-13,Renoir Princesa
ANORA,Sean Baker,139,11,17:50,2025-03-13,Renoir Princesa
ANORA,Sean Baker,139,11,20:30,2025-03-13,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,03,16:00,2025-03-13,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,17:50,2025-03-13,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,20:25,2025-03-13,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,08,22:10,2025-03-13,Renoir Princesa
BRIDGET JONES: LOCA POR ÉL,Michael Morris,130,08,19:50,2025-03-13,Renoir Princesa
CITA A CIEGAS CON EL CINE MARZO 2025,Cita A Ciegas Con El Cine,103,09,19:00,2025-03-13,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,03,22:30,2025-03-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,01,16:00,2025-03-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:05,2025-03-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:20,2025-03-13,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,22:35,2025-03-13,Renoir Princesa
DANIELA FOREVER,Nacho Vigalondo,118,03,20:20,2025-03-13,Renoir Princesa
EL SECRETO DEL ORFEBRE,Olga Osorio,99,08,16:00,2025-03-13,Renoir Princesa
EL SECRETO DEL ORFEBRE,Olga Osorio,99,08,17:55,2025-03-13,Renoir Princesa
LA ÚLTIMA REINA,Karim Aïnouz,120,04,16:00,2025-03-13,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,01,18:10,2025-03-13,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,01,20:35,2025-03-13,Renoir Princesa
MI ÚNICA FAMILIA (HARD TRUTHS),Mike Leigh,97,06,16:00,2025-03-13,Renoir Princesa
MI ÚNICA FAMILIA (HARD TRUTHS),Mike Leigh,97,03,18:30,2025-03-13,Renoir Princesa
MICKEY 17,Bong Jong Hoo,136,10,16:00,2025-03-13,Renoir Princesa
MICKEY 17,Bong Jong Hoo,136,10,21:50,2025-03-13,Renoir Princesa
PRESENCE,Steven Soderbergh,85,09,16:00,2025-03-13,Renoir Princesa
PRESENCE,Steven Soderbergh,85,10,18:30,2025-03-13,Renoir Princesa
PRESENCE,Steven Soderbergh,85,10,20:10,2025-03-13,Renoir Princesa
PRESENCE,Steven Soderbergh,85,09,22:45,2025-03-13,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,16:00,2025-03-13,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,19:50,2025-03-13,Renoir Princesa
THE MONKEY,Osgood Perkins,95,11,16:00,2025-03-13,Renoir Princesa
LOS AITAS [PROYECTO VIRIDIANA],Borja Cobeaga,88,05,19:30,2025-03-20,Renoir Princesa
NOCTURNES [INDIAINDIE],"Anirban Dutta, Anupama Srinivasan",82,06,20:30,2025-03-20,Renoir Princesa
EL 47,Marcel Barrena,110,05,16:00,2025-03-11,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,22:40,2025-03-11,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-03-11,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-03-11,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-03-11,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-03-11,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-03-11,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-03-11,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,16:00,2025-03-11,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,18:10,2025-03-11,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,20:20,2025-03-11,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,22:30,2025-03-11,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-03-11,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-03-11,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,16:10,2025-03-11,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,19:00,2025-03-11,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,21:30,2025-03-11,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,18:10,2025-03-11,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,20:25,2025-03-11,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-03-12,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,22:40,2025-03-12,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-03-12,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-03-12,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-03-12,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-03-12,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-03-12,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-03-12,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,16:00,2025-03-12,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,18:10,2025-03-12,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,20:20,2025-03-12,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,22:30,2025-03-12,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-03-12,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-03-12,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,16:10,2025-03-12,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,19:00,2025-03-12,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,21:30,2025-03-12,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,18:10,2025-03-12,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,20:25,2025-03-12,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-03-13,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,22:40,2025-03-13,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-03-13,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-03-13,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-03-13,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-03-13,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-03-13,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-03-13,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,16:00,2025-03-13,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,18:10,2025-03-13,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,20:20,2025-03-13,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,02,22:30,2025-03-13,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-03-13,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-03-13,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,16:10,2025-03-13,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,19:00,2025-03-13,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,01,21:30,2025-03-13,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,18:10,2025-03-13,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,05,20:25,2025-03-13,Renoir Plaza de España
