Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,18:30,2025-01-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,20:15,2025-01-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-25,Renoir Princesa
ANORA,Sean Baker,139,03,20:00,2025-01-25,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,18:00,2025-01-25,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,20:05,2025-01-25,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,22:20,2025-01-25,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,08,16:00,2025-01-25,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,01,18:00,2025-01-25,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,02,19:30,2025-01-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,16:00,2025-01-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:15,2025-01-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:30,2025-01-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,08,22:10,2025-01-25,Renoir Princesa
EL PROFESOR DE ESGRIMA,Vincent Pérez,100,01,16:00,2025-01-25,Renoir Princesa
EL PROFESOR DE ESGRIMA,Vincent Pérez,100,02,17:30,2025-01-25,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,10,16:00,2025-01-25,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-25,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-25,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,03,22:35,2025-01-25,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,01,22:45,2025-01-25,Renoir Princesa
LA FIEBRE DE LOS RICOS,Galder Gaztelu-Urrutia,106,08,20:05,2025-01-25,Renoir Princesa
LA FIEBRE DE LOS RICOS,Galder Gaztelu-Urrutia,106,04,22:45,2025-01-25,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,11,16:10,2025-01-25,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,10,22:00,2025-01-25,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,03,16:00,2025-01-25,Renoir Princesa
MIOCARDIO,José Manuel Carrasco,77,02,16:00,2025-01-25,Renoir Princesa
MIOCARDIO,José Manuel Carrasco,77,08,18:25,2025-01-25,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,16:10,2025-01-25,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,19:00,2025-01-25,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,22:00,2025-01-25,Renoir Princesa
QUEER,Luca Guadagnino,137,01,20:20,2025-01-25,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,09,16:00,2025-01-25,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,05,17:00,2025-01-25,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,09,19:50,2025-01-25,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,05,20:50,2025-01-25,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,03,18:00,2025-01-25,Renoir Princesa
WICKED,Jon M. Chu,160,02,21:50,2025-01-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,18:30,2025-01-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,20:15,2025-01-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-26,Renoir Princesa
ANORA,Sean Baker,139,03,20:00,2025-01-26,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,18:00,2025-01-26,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,20:05,2025-01-26,Renoir Princesa
BABYGIRL,Halina Reijn,114,11,22:20,2025-01-26,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,08,16:00,2025-01-26,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,01,18:00,2025-01-26,Renoir Princesa
CÓMO HACERSE MILLONARIO ANTES DE QUE MUERA LA ABUELA,Pat Boonnitipat,126,02,19:30,2025-01-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,16:00,2025-01-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:15,2025-01-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:30,2025-01-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,08,22:10,2025-01-26,Renoir Princesa
EL PROFESOR DE ESGRIMA,Vincent Pérez,100,01,16:00,2025-01-26,Renoir Princesa
EL PROFESOR DE ESGRIMA,Vincent Pérez,100,02,17:30,2025-01-26,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,10,16:00,2025-01-26,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-26,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-26,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,03,22:35,2025-01-26,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,01,22:45,2025-01-26,Renoir Princesa
LA FIEBRE DE LOS RICOS,Galder Gaztelu-Urrutia,106,08,20:05,2025-01-26,Renoir Princesa
LA FIEBRE DE LOS RICOS,Galder Gaztelu-Urrutia,106,04,22:45,2025-01-26,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,11,16:10,2025-01-26,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,10,22:00,2025-01-26,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,03,16:00,2025-01-26,Renoir Princesa
MIOCARDIO,José Manuel Carrasco,77,02,16:00,2025-01-26,Renoir Princesa
MIOCARDIO,José Manuel Carrasco,77,08,18:25,2025-01-26,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,16:10,2025-01-26,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,19:00,2025-01-26,Renoir Princesa
NOSFERATU,Robert Eggers,132,07,22:00,2025-01-26,Renoir Princesa
QUEER,Luca Guadagnino,137,01,20:20,2025-01-26,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,09,16:00,2025-01-26,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,05,17:00,2025-01-26,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,09,19:50,2025-01-26,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,05,20:50,2025-01-26,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,03,18:00,2025-01-26,Renoir Princesa
WICKED,Jon M. Chu,160,02,21:50,2025-01-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-27,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,18:30,2025-01-27,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,10,20:15,2025-01-27,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-27,Renoir Princesa
ANORA,Sean Baker,139,03,20:00,2025-01-27,Renoir Princesa
