Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,18:35,2025-01-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,20:25,2025-01-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-20,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-20,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,16:00,2025-01-20,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,18:10,2025-01-20,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,20:15,2025-01-20,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,22:30,2025-01-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,16:00,2025-01-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:15,2025-01-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:30,2025-01-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,01,22:20,2025-01-20,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-20,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-20,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-20,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:15,2025-01-20,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:10,2025-01-20,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,04,22:45,2025-01-20,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,16:00,2025-01-20,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,18:00,2025-01-20,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,20:00,2025-01-20,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,05,22:45,2025-01-20,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-20,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:10,2025-01-20,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,05,16:00,2025-01-20,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,02,20:30,2025-01-20,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:20,2025-01-20,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,01,16:00,2025-01-20,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,01,18:05,2025-01-20,Renoir Princesa
NOSFERATU,Robert Eggers,132,02,16:00,2025-01-20,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-20,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,20:20,2025-01-20,Renoir Princesa
NOSFERATU,Robert Eggers,132,10,21:55,2025-01-20,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-20,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-20,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-20,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,02,18:25,2025-01-20,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,02,22:35,2025-01-20,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-20,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-20,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,18:35,2025-01-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,20:25,2025-01-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-21,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-21,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,16:00,2025-01-21,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,18:10,2025-01-21,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,20:15,2025-01-21,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,22:30,2025-01-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,16:00,2025-01-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:15,2025-01-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:30,2025-01-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,01,22:20,2025-01-21,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-21,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-21,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-21,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:15,2025-01-21,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:10,2025-01-21,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,04,22:45,2025-01-21,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,16:00,2025-01-21,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,18:00,2025-01-21,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,20:00,2025-01-21,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,05,22:45,2025-01-21,Renoir Princesa
JURADO Nº 2,Clint Eastwood,117,08,16:00,2025-01-21,Renoir Princesa
LA HABITACIÓN DE AL LADO (THE ROOM NEXT DOOR),Pedro Almodóvar,106,08,20:10,2025-01-21,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,05,16:00,2025-01-21,Renoir Princesa
LA MITAD DE ANA,Marta Nieto,88,02,20:30,2025-01-21,Renoir Princesa
LA SUSTANCIA,Coralie Fargeat,141,08,22:20,2025-01-21,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,01,16:00,2025-01-21,Renoir Princesa
LAS VIDAS DE SING SING,Greg Kwedar,105,01,18:05,2025-01-21,Renoir Princesa
NOSFERATU,Robert Eggers,132,02,16:00,2025-01-21,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,17:50,2025-01-21,Renoir Princesa
NOSFERATU,Robert Eggers,132,05,20:20,2025-01-21,Renoir Princesa
NOSFERATU,Robert Eggers,132,10,21:55,2025-01-21,Renoir Princesa
QUEER,Luca Guadagnino,137,11,16:00,2025-01-21,Renoir Princesa
QUEER,Luca Guadagnino,137,11,19:00,2025-01-21,Renoir Princesa
QUEER,Luca Guadagnino,137,11,21:40,2025-01-21,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,02,18:25,2025-01-21,Renoir Princesa
VIVIR EL MOMENTO,John Crowley,107,02,22:35,2025-01-21,Renoir Princesa
WICKED,Jon M. Chu,160,03,16:10,2025-01-21,Renoir Princesa
WICKED,Jon M. Chu,160,03,21:50,2025-01-21,Renoir Princesa
¿ES EL ENEMIGO?,Alexis Morante,99,08,18:10,2025-01-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,16:00,2025-01-22,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,18:35,2025-01-22,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,07,20:25,2025-01-22,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,06,22:45,2025-01-22,Renoir Princesa
ANORA,Sean Baker,139,03,19:10,2025-01-22,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,16:00,2025-01-22,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,18:10,2025-01-22,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,20:15,2025-01-22,Renoir Princesa
BABYGIRL,Halina Reijn,114,09,22:30,2025-01-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,16:00,2025-01-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,18:15,2025-01-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:30,2025-01-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,01,22:20,2025-01-22,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,16:00,2025-01-22,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,17:50,2025-01-22,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,06,20:20,2025-01-22,Renoir Princesa
EMILIA PÉREZ,Jacques Audiard,132,07,22:15,2025-01-22,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,01,20:10,2025-01-22,Renoir Princesa
HEREJE,"Scott Beck, Bryan Woods",110,04,22:45,2025-01-22,Renoir Princesa
HOMBRE LOBO,Leigh Whannell,102,10,16:00,2025-01-22,Renoir Princesa
