Pelicula,Director,Duración,Sala,Horario,Fecha,Cine,Tickets_URL,Film_URL,Poster_URL,Idioma_Original,Calificación,Estreno,Intérpretes,Sinopsis
TORRENTE PRESIDENTE,Santiago Segura,103,05,15:50,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060175/,https://www.cinesrenoir.com/pelicula/torrente-presidente/,https://www.cinesrenoir.com/media/Peliculas/Cartel/torrente_presidente1.jpg,Castellano,No recomendada para menores de 16 años,Viernes 13 Marzo 2026,"Santiago Segura, Leo Harlem, Ramón Langa",Sexta entrega de Torrente.
TORRENTE PRESIDENTE,Santiago Segura,103,06,18:20,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060179/,https://www.cinesrenoir.com/pelicula/torrente-presidente/,https://www.cinesrenoir.com/media/Peliculas/Cartel/torrente_presidente1.jpg,Castellano,No recomendada para menores de 16 años,Viernes 13 Marzo 2026,"Santiago Segura, Leo Harlem, Ramón Langa",Sexta entrega de Torrente.
TORRENTE PRESIDENTE,Santiago Segura,103,06,20:20,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060183/,https://www.cinesrenoir.com/pelicula/torrente-presidente/,https://www.cinesrenoir.com/media/Peliculas/Cartel/torrente_presidente1.jpg,Castellano,No recomendada para menores de 16 años,Viernes 13 Marzo 2026,"Santiago Segura, Leo Harlem, Ramón Langa",Sexta entrega de Torrente.
TORRENTE PRESIDENTE,Santiago Segura,103,05,22:30,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060188/,https://www.cinesrenoir.com/pelicula/torrente-presidente/,https://www.cinesrenoir.com/media/Peliculas/Cartel/torrente_presidente1.jpg,Castellano,No recomendada para menores de 16 años,Viernes 13 Marzo 2026,"Santiago Segura, Leo Harlem, Ramón Langa",Sexta entrega de Torrente.
TRES ADIOSES,Isabel Coixet,122,07,17:45,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060313/,https://www.cinesrenoir.com/pelicula/tres-adioses/,https://media.pillalas.com/imagenes/726afb526abffa832ea2a44a189894de905fc7e94534a8bf4ef6bf13e5ccdfe90922c22e.jpg,Italiano,No recomendada para menores de 12 años,Viernes 6 Febrero 2026,"Alba Rohrwacher, Elio Germano, Francesco Carril, Silvia D Amico, Galatea Bellugi, Sarita Choudhury","Tras lo que parecía una discusión sin importancia, Marta (Alba Rohrwacher) y Antonio (Elio Germano) se separan. Él, un chef prometedor, se refugia en sus fogones; ella, en su silencio, empieza a notar algo más que tristeza: ha perdido el apetito… y no solo por desamor. Cuando descubre que detrás hay un problema de salud, todo da un giro inesperado: la comida sabe mejor, la música le llega como nunca y el deseo despierta sus ganas de vivir sin miedo.
Una historia sobre el amor, la vida y esos momentos que lo cambian todo para siempre."
TRES ADIOSES,Isabel Coixet,122,07,20:05,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060316/,https://www.cinesrenoir.com/pelicula/tres-adioses/,https://media.pillalas.com/imagenes/726afb526abffa832ea2a44a189894de905fc7e94534a8bf4ef6bf13e5ccdfe90922c22e.jpg,Italiano,No recomendada para menores de 12 años,Viernes 6 Febrero 2026,"Alba Rohrwacher, Elio Germano, Francesco Carril, Silvia D Amico, Galatea Bellugi, Sarita Choudhury","Tras lo que parecía una discusión sin importancia, Marta (Alba Rohrwacher) y Antonio (Elio Germano) se separan. Él, un chef prometedor, se refugia en sus fogones; ella, en su silencio, empieza a notar algo más que tristeza: ha perdido el apetito… y no solo por desamor. Cuando descubre que detrás hay un problema de salud, todo da un giro inesperado: la comida sabe mejor, la música le llega como nunca y el deseo despierta sus ganas de vivir sin miedo.
Una historia sobre el amor, la vida y esos momentos que lo cambian todo para siempre."
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,08,20:30,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060318/,https://www.cinesrenoir.com/pelicula/una-batalla-tras-otra/,https://media.pillalas.com/imagenes/726afb526abffa83067d351656e3959d62491a4b950d2e053e036c244c54d5060d7521c0.jpg,Inglés,No recomendada para menores de 16 años,Viernes 26 Septiembre 2025,"Leonardo Dicaprio, Sean Penn, Benicio Del Toro, Regina Hall, Teyana Taylor, Wood Harris, Alana Haim, Shayna Mchayle, Chase Infiniti, Starletta Dupois, Joe Silva, Eric Schweig, Tony Goldwyn, James Downey, John Hoogenakker, Kevin Tighe, D.W. Moffett, James Raterman","Cuando su malvado enemigo resurge después de 16 años, una banda de exrevolucionarios se reúne para rescatar a la hija de uno de los suyos, encarnado por Leonardo DiCaprio. Adaptación de la novela 'Vineland', de Thomas Pynchon, escrita en 1990, sobre los movimientos radicales de los años sesenta."
UNA HIJA EN TOKIO,Guillaume Senez,99,01,16:00,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1059999/,https://www.cinesrenoir.com/pelicula/una-hija-en-tokio/,https://media.pillalas.com/imagenes/726afb526abffa8327fbd986c984eb728e0f1c714c7a6aa328ebfc96eb29c6586b207f0e.jpg,Francés,No recomendada para menores de 7 años,Viernes 20 Marzo 2026,"Romain Duris, Judith Chemla, Mei Cirne-Masuki","Cada día, Jérôme (Romain Duris) recorre Tokio con su taxi mientras intenta encontrar a su hija, Lily. Nueve años después de separarse y sin haber logrado su custodia, empieza a pensar que es hora de rendirse y volver a Francia. Pero cuando está a punto de hacerlo, Lily sube a su taxi."
UNA HIJA EN TOKIO,Guillaume Senez,99,01,20:00,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060001/,https://www.cinesrenoir.com/pelicula/una-hija-en-tokio/,https://media.pillalas.com/imagenes/726afb526abffa8327fbd986c984eb728e0f1c714c7a6aa328ebfc96eb29c6586b207f0e.jpg,Francés,No recomendada para menores de 7 años,Viernes 20 Marzo 2026,"Romain Duris, Judith Chemla, Mei Cirne-Masuki","Cada día, Jérôme (Romain Duris) recorre Tokio con su taxi mientras intenta encontrar a su hija, Lily. Nueve años después de separarse y sin haber logrado su custodia, empieza a pensar que es hora de rendirse y volver a Francia. Pero cuando está a punto de hacerlo, Lily sube a su taxi."
YOUR NAME,Makoto Shinkai,102,01,18:00,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060000/,https://www.cinesrenoir.com/pelicula/your-name/,https://media.pillalas.com/imagenes/726afb526abffa83435eee5e44e4c3acaff582df82190623018df78698c1718df8cfb644.jpg,Japonés,Apta para todos los públicos,Viernes 20 Marzo 2026,Animation,"Taki y Mitsuha descubren un día que durante el sueño sus cuerpos se intercambian, y comienzan a comunicarse por medio de notas. A medida que consiguen superar torpemente un reto tras otro, se va creando entre los dos un vínculo que poco a poco se convierte en algo más romántico."
YOUR NAME,Makoto Shinkai,102,01,22:00,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060002/,https://www.cinesrenoir.com/pelicula/your-name/,https://media.pillalas.com/imagenes/726afb526abffa83435eee5e44e4c3acaff582df82190623018df78698c1718df8cfb644.jpg,Japonés,Apta para todos los públicos,Viernes 20 Marzo 2026,Animation,"Taki y Mitsuha descubren un día que durante el sueño sus cuerpos se intercambian, y comienzan a comunicarse por medio de notas. A medida que consiguen superar torpemente un reto tras otro, se va creando entre los dos un vínculo que poco a poco se convierte en algo más romántico."
¡LA NOVIA!,Maggie Gyllenhaal,126,07,22:20,2026-03-22,Renoir Princesa,https://www.pillalas.com/pase/1060320/,https://www.cinesrenoir.com/pelicula/la-novia/,https://media.pillalas.com/imagenes/726afb526abffa834d5e9976411fdc20e28407e451a89b449da3736e5440bebb2e35bc4c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 6 Marzo 2026,"Jessie Buckley, Christian Bale, Peter Sarsgaard, Annette Bening, Penelope Cruz, Jake Gyllenhaal, Julianne Hough, Louis Cancelmi, John Magaro, Linda Emond, Jeannie Berlin, Matthew Maher","En el Chicago de los años 30, un solitario Frankenstein pide la ayuda del Dr. Euphronius para crearse una compañera. Los dos resucitan a una joven asesinada y en ese momento nace la Novia, quien irá más allá de lo que cualquiera de los dos pretendía, encendiendo un romance apasionado, la atención de la policía y un movimiento social salvaje y radical."
AMARGA NAVIDAD,Pedro Almodóvar,111,09,16:00,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060323/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,Castellano,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Victoria Luengo, Patrick Criado, Milena Smit, Quim Gutiérrez, Rossy De Palma, Carmen Machi, Gloria Muñoz","Elsa es una directora de publicidad cuya madre muere durante un largo puente del mes de diciembre. Encuentra refugio en el trabajo, aunque es más bien una huida hacia adelante. Trabaja sin parar y, sin darse cuenta, no se concede el tiempo necesario para guardar el duelo por la ausencia materna. Hasta que una crisis de pánico la obliga a detenerse e imponerse un descanso. Su pareja, Bonifacio, es su tabla de salvación en esos momentos de crisis. Elsa decide viajar a la isla de Lanzarote acompañada por su amiga Patricia, que también necesita alejarse de Madrid, mientras que Bonifacio se queda en la ciudad.
La historia de estos tres personajes, y algunos más, se narran paralelamente a la del guionista y director de cine Raúl Durán, entremezclando ficción y realidad. Porque ‘Amarga Navidad’ desarrolla cómo la vida y la ficción están unidas de un modo indisoluble, incluso doloroso en ocasiones."
AMARGA NAVIDAD,Pedro Almodóvar,111,09,18:10,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060327/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,Castellano,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Victoria Luengo, Patrick Criado, Milena Smit, Quim Gutiérrez, Rossy De Palma, Carmen Machi, Gloria Muñoz","Elsa es una directora de publicidad cuya madre muere durante un largo puente del mes de diciembre. Encuentra refugio en el trabajo, aunque es más bien una huida hacia adelante. Trabaja sin parar y, sin darse cuenta, no se concede el tiempo necesario para guardar el duelo por la ausencia materna. Hasta que una crisis de pánico la obliga a detenerse e imponerse un descanso. Su pareja, Bonifacio, es su tabla de salvación en esos momentos de crisis. Elsa decide viajar a la isla de Lanzarote acompañada por su amiga Patricia, que también necesita alejarse de Madrid, mientras que Bonifacio se queda en la ciudad.
La historia de estos tres personajes, y algunos más, se narran paralelamente a la del guionista y director de cine Raúl Durán, entremezclando ficción y realidad. Porque ‘Amarga Navidad’ desarrolla cómo la vida y la ficción están unidas de un modo indisoluble, incluso doloroso en ocasiones."
AMARGA NAVIDAD,Pedro Almodóvar,111,10,19:00,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060388/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,Castellano,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Victoria Luengo, Patrick Criado, Milena Smit, Quim Gutiérrez, Rossy De Palma, Carmen Machi, Gloria Muñoz","Elsa es una directora de publicidad cuya madre muere durante un largo puente del mes de diciembre. Encuentra refugio en el trabajo, aunque es más bien una huida hacia adelante. Trabaja sin parar y, sin darse cuenta, no se concede el tiempo necesario para guardar el duelo por la ausencia materna. Hasta que una crisis de pánico la obliga a detenerse e imponerse un descanso. Su pareja, Bonifacio, es su tabla de salvación en esos momentos de crisis. Elsa decide viajar a la isla de Lanzarote acompañada por su amiga Patricia, que también necesita alejarse de Madrid, mientras que Bonifacio se queda en la ciudad.
La historia de estos tres personajes, y algunos más, se narran paralelamente a la del guionista y director de cine Raúl Durán, entremezclando ficción y realidad. Porque ‘Amarga Navidad’ desarrolla cómo la vida y la ficción están unidas de un modo indisoluble, incluso doloroso en ocasiones."
AMARGA NAVIDAD,Pedro Almodóvar,111,09,20:20,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060330/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,Castellano,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Victoria Luengo, Patrick Criado, Milena Smit, Quim Gutiérrez, Rossy De Palma, Carmen Machi, Gloria Muñoz","Elsa es una directora de publicidad cuya madre muere durante un largo puente del mes de diciembre. Encuentra refugio en el trabajo, aunque es más bien una huida hacia adelante. Trabaja sin parar y, sin darse cuenta, no se concede el tiempo necesario para guardar el duelo por la ausencia materna. Hasta que una crisis de pánico la obliga a detenerse e imponerse un descanso. Su pareja, Bonifacio, es su tabla de salvación en esos momentos de crisis. Elsa decide viajar a la isla de Lanzarote acompañada por su amiga Patricia, que también necesita alejarse de Madrid, mientras que Bonifacio se queda en la ciudad.
La historia de estos tres personajes, y algunos más, se narran paralelamente a la del guionista y director de cine Raúl Durán, entremezclando ficción y realidad. Porque ‘Amarga Navidad’ desarrolla cómo la vida y la ficción están unidas de un modo indisoluble, incluso doloroso en ocasiones."
AMARGA NAVIDAD,Pedro Almodóvar,111,09,22:30,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060334/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,Castellano,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Victoria Luengo, Patrick Criado, Milena Smit, Quim Gutiérrez, Rossy De Palma, Carmen Machi, Gloria Muñoz","Elsa es una directora de publicidad cuya madre muere durante un largo puente del mes de diciembre. Encuentra refugio en el trabajo, aunque es más bien una huida hacia adelante. Trabaja sin parar y, sin darse cuenta, no se concede el tiempo necesario para guardar el duelo por la ausencia materna. Hasta que una crisis de pánico la obliga a detenerse e imponerse un descanso. Su pareja, Bonifacio, es su tabla de salvación en esos momentos de crisis. Elsa decide viajar a la isla de Lanzarote acompañada por su amiga Patricia, que también necesita alejarse de Madrid, mientras que Bonifacio se queda en la ciudad.
La historia de estos tres personajes, y algunos más, se narran paralelamente a la del guionista y director de cine Raúl Durán, entremezclando ficción y realidad. Porque ‘Amarga Navidad’ desarrolla cómo la vida y la ficción están unidas de un modo indisoluble, incluso doloroso en ocasiones."
CUMBRES BORRASCOSAS,Emerald Fennell,135,03,22:15,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060200/,https://www.cinesrenoir.com/pelicula/cumbres-borrascosas/,https://media.pillalas.com/imagenes/726afb526abffa83abe8577deb3c0674bd352fd2b0500497b1d5570f2dd570487210fc4e.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Febrero 2026,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Owen Cooper, Shazad Latif, Martin Clunes, Ewan Mitchell, Amy Morgan, Jessica Knappett, Charlotte Mellington, Vy Nguyen","Adaptada a todo tipo de formatos en multitud de ocasiones, se trata de una trágica historia de pasiones encontradas en la Inglaterra rural más conservadora. Una historia de venganza y odio, de pasiones desatadas y amores desesperados que van más allá de la muerte ambientada en los brumosos y sombríos páramos de Yorkshire, al norte de Inglaterra."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,16:00,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060190/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,18:55,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060195/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,21:50,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060199/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL ARQUITECTO,Stéphane Demoustier,107,08,16:10,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060325/,https://www.cinesrenoir.com/pelicula/el-arquitecto/,https://media.pillalas.com/imagenes/726afb526abffa83aa265685f6781eacb3d2a1ce9f7ae8b5cb373d34a8a32da17572eb8a.jpg,Francés Y Danés,No recomendada para menores de 12 años,Viernes 13 Marzo 2026,"Claes Bang, Sidse Babett Knudsen, Swann Arlaud, Michel Fau, Xavier Dolan","1983. El nuevo gobierno francés convoca el mayor concurso de arquitectura. Codiciado por los grandes estudios, el ganador es, sorprendentemente, un absoluto desconocido: Johan Otto von Spreckelsen, un profesor de arquitectura danés que hasta entonces sólo había construido su casa y tres pequeñas capillas."
EL ARQUITECTO,Stéphane Demoustier,107,08,18:15,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060328/,https://www.cinesrenoir.com/pelicula/el-arquitecto/,https://media.pillalas.com/imagenes/726afb526abffa83aa265685f6781eacb3d2a1ce9f7ae8b5cb373d34a8a32da17572eb8a.jpg,Francés Y Danés,No recomendada para menores de 12 años,Viernes 13 Marzo 2026,"Claes Bang, Sidse Babett Knudsen, Swann Arlaud, Michel Fau, Xavier Dolan","1983. El nuevo gobierno francés convoca el mayor concurso de arquitectura. Codiciado por los grandes estudios, el ganador es, sorprendentemente, un absoluto desconocido: Johan Otto von Spreckelsen, un profesor de arquitectura danés que hasta entonces sólo había construido su casa y tres pequeñas capillas."
EL MAGO DEL KREMLIN,Olivier Assayas,145,10,16:10,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060324/,https://www.cinesrenoir.com/pelicula/el-mago-del-kremlin/,https://media.pillalas.com/imagenes/726afb526abffa833889e44ac42f5cc54d6019702d8546ebf4550316f78770131f777f2b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Paul Dano, Alicia Vikander, Jude Law, Tom Sturridge, Jeffrey Wright, Will Keen","En medio del caos postsoviético de los años 90, el joven Vadim Baranov (Paul Dano) empieza a labrarse un camino como artista y productor de televisión. Su elocuencia y conexión con las altas esferas le llevan a convertirse, de la noche a la mañana, en el asesor de un agente del KGB con un brillante porvenir: Vladimir Putin (Jude Law). Desde las entrañas del poder, ambos darán forma a la nueva Rusia, difuminando, mediante manipulación, los límites entre la verdad y la mentira."
EL MAGO DEL KREMLIN,Olivier Assayas,145,10,21:45,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060332/,https://www.cinesrenoir.com/pelicula/el-mago-del-kremlin/,https://media.pillalas.com/imagenes/726afb526abffa833889e44ac42f5cc54d6019702d8546ebf4550316f78770131f777f2b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Paul Dano, Alicia Vikander, Jude Law, Tom Sturridge, Jeffrey Wright, Will Keen","En medio del caos postsoviético de los años 90, el joven Vadim Baranov (Paul Dano) empieza a labrarse un camino como artista y productor de televisión. Su elocuencia y conexión con las altas esferas le llevan a convertirse, de la noche a la mañana, en el asesor de un agente del KGB con un brillante porvenir: Vladimir Putin (Jude Law). Desde las entrañas del poder, ambos darán forma a la nueva Rusia, difuminando, mediante manipulación, los límites entre la verdad y la mentira."
EL TESTAMENTO DE ANN LEE,Mona Fastvold,136,03,16:00,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060035/,https://www.cinesrenoir.com/pelicula/el-testamento-de-ann-lee/,https://media.pillalas.com/imagenes/726afb526abffa830b789c96ee6ff3b89647f6e742111b114addcc55b2329cb2e465f4c1.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Marzo 2026,"Amanda Seyfried, Thomasin Mckenzie, Lewis Pullman, Christopher Abbott, Tim Blake Nelson, Stacy Martin, Matthew Beard, Scott Handy, Viola Prettejohn, Jamie Bogyo, David Cale","Película en torno a la leyenda real de Ann Lee, fundadora de la secta devocional conocida como los Shakers que predicaba la igualdad de género y social y era venerada por sus seguidores."
ELEGIR MI VIDA,Amélie Bonnin,96,07,15:50,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060322/,https://www.cinesrenoir.com/pelicula/elegir-mi-vida/,https://media.pillalas.com/imagenes/726afb526abffa83f8305cf2e84d7ba15df16005f879206ff895ebbe040eec79d27ccc2c.jpg,Francés,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Juliette Armanet, Bastien Bouillon","Cécile (Juliette Armanet) está a punto de cumplir su sueño de abrir su propio restaurante, cuando su padre sufre un infarto y debe volver a su pequeño pueblo natal, lejos de la bulliciosa vida parisina. Allí, tiene un reencuentro inesperado con su amor de la adolescencia (Bastien Bouillon). A medida que resurgen los recuerdos, sus certezas comienzan a tambalearse…"
ELEGIR MI VIDA,Amélie Bonnin,96,03,18:30,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060194/,https://www.cinesrenoir.com/pelicula/elegir-mi-vida/,https://media.pillalas.com/imagenes/726afb526abffa83f8305cf2e84d7ba15df16005f879206ff895ebbe040eec79d27ccc2c.jpg,Francés,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Juliette Armanet, Bastien Bouillon","Cécile (Juliette Armanet) está a punto de cumplir su sueño de abrir su propio restaurante, cuando su padre sufre un infarto y debe volver a su pequeño pueblo natal, lejos de la bulliciosa vida parisina. Allí, tiene un reencuentro inesperado con su amor de la adolescencia (Bastien Bouillon). A medida que resurgen los recuerdos, sus certezas comienzan a tambalearse…"
ELEGIR MI VIDA,Amélie Bonnin,96,03,20:25,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060198/,https://www.cinesrenoir.com/pelicula/elegir-mi-vida/,https://media.pillalas.com/imagenes/726afb526abffa83f8305cf2e84d7ba15df16005f879206ff895ebbe040eec79d27ccc2c.jpg,Francés,No recomendada para menores de 12 años,Viernes 20 Marzo 2026,"Juliette Armanet, Bastien Bouillon","Cécile (Juliette Armanet) está a punto de cumplir su sueño de abrir su propio restaurante, cuando su padre sufre un infarto y debe volver a su pequeño pueblo natal, lejos de la bulliciosa vida parisina. Allí, tiene un reencuentro inesperado con su amor de la adolescencia (Bastien Bouillon). A medida que resurgen los recuerdos, sus certezas comienzan a tambalearse…"
HAMNET,Chloé Zhao,125,06,16:00,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060191/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,17:50,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060192/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,20:10,2026-03-23,Renoir Princesa,https://www.pillalas.com/pase/1060196/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
