Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
A COMPLETE UNKNOWN,James Mangold,141,10,16:00,2025-05-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,17:50,2025-05-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,22:00,2025-05-19,Renoir Princesa
ALMUDENA,Azucena Rodríguez,79,10,18:35,2025-05-19,Renoir Princesa
ALMUDENA,Azucena Rodríguez,79,02,20:25,2025-05-19,Renoir Princesa
ALMUDENA,Azucena Rodríguez,79,10,22:45,2025-05-19,Renoir Princesa
ANORA,Sean Baker,139,10,20:10,2025-05-19,Renoir Princesa
ANORA,Sean Baker,139,07,22:10,2025-05-19,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,17:50,2025-05-19,Renoir Princesa
CONFIDENCIAL (BLACK BAG),Steven Soderbergh,93,07,16:00,2025-05-19,Renoir Princesa
CONFIDENCIAL (BLACK BAG),Steven Soderbergh,93,07,20:20,2025-05-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,03,16:00,2025-05-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,17:45,2025-05-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:00,2025-05-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,22:15,2025-05-19,Renoir Princesa
ENEMIGOS,David Valero,103,09,22:10,2025-05-19,Renoir Princesa
ESTOCOLMO 1520. EL REY TIRANO,Mikael Håfström,117,08,16:00,2025-05-19,Renoir Princesa
ESTOCOLMO 1520. EL REY TIRANO,Mikael Håfström,117,08,18:15,2025-05-19,Renoir Princesa
ESTOCOLMO 1520. EL REY TIRANO,Mikael Håfström,117,08,22:25,2025-05-19,Renoir Princesa
LA LLEGADA DEL HIJO,"Cecilia Atán, Valeria Pivato",87,11,22:30,2025-05-19,Renoir Princesa
LO QUE QUEDA DE TI,Gala Gracia,91,01,16:00,2025-05-19,Renoir Princesa
LO QUE QUEDA DE TI,Gala Gracia,91,01,18:00,2025-05-19,Renoir Princesa
LO QUE QUEDA DE TI,Gala Gracia,91,01,20:00,2025-05-19,Renoir Princesa
LO QUE QUEDA DE TI,Gala Gracia,91,01,22:10,2025-05-19,Renoir Princesa
LOS PECADORES,Ryan Coogler,137,05,16:00,2025-05-19,Renoir Princesa
LOS PECADORES,Ryan Coogler,137,06,17:45,2025-05-19,Renoir Princesa
LOS PECADORES,Ryan Coogler,137,05,20:10,2025-05-19,Renoir Princesa
LOS PECADORES,Ryan Coogler,137,06,22:00,2025-05-19,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,16:00,2025-05-19,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,18:00,2025-05-19,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,20:05,2025-05-19,Renoir Princesa
PRESUNCIÓN DE INOCENCIA,Daniel Auteuil,115,11,16:00,2025-05-19,Renoir Princesa
PRESUNCIÓN DE INOCENCIA,Daniel Auteuil,115,11,18:10,2025-05-19,Renoir Princesa
