Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
THE BRUTALIST,Brady Corbet,214,07,19:50,2025-03-18,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-18,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,18:15,2025-03-18,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,20:20,2025-03-18,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,22:25,2025-03-18,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,16:00,2025-03-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,22:05,2025-03-19,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-03-19,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,02,18:35,2025-03-19,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,02,20:20,2025-03-19,Renoir Princesa
ANORA,Sean Baker,139,08,16:00,2025-03-19,Renoir Princesa
ANORA,Sean Baker,139,09,18:00,2025-03-19,Renoir Princesa
ANORA,Sean Baker,139,09,20:35,2025-03-19,Renoir Princesa
ANORA,Sean Baker,139,01,22:00,2025-03-19,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,16:00,2025-03-19,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,19:00,2025-03-19,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,08,20:40,2025-03-19,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,21:40,2025-03-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,03,16:00,2025-03-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,17:55,2025-03-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:10,2025-03-19,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,22:25,2025-03-19,Renoir Princesa
DANIELA FOREVER,Nacho Vigalondo,118,01,19:30,2025-03-19,Renoir Princesa
EL SECRETO DEL ORFEBRE,Olga Osorio,99,05,22:45,2025-03-19,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,18:30,2025-03-19,Renoir Princesa
MI ÚNICA FAMILIA (HARD TRUTHS),Mike Leigh,97,04,16:00,2025-03-19,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,16:10,2025-03-19,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,19:00,2025-03-19,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,21:40,2025-03-19,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,16:10,2025-03-19,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,19:10,2025-03-19,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,21:40,2025-03-19,Renoir Princesa
PRESENCE,Steven Soderbergh,85,01,16:00,2025-03-19,Renoir Princesa
PRESENCE,Steven Soderbergh,85,01,17:45,2025-03-19,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,16:00,2025-03-19,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,19:50,2025-03-19,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-19,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,18:15,2025-03-19,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,20:20,2025-03-19,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,22:25,2025-03-19,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,16:00,2025-03-20,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,02,22:05,2025-03-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,05,16:00,2025-03-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,02,18:35,2025-03-20,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,02,20:20,2025-03-20,Renoir Princesa
ANORA,Sean Baker,139,08,16:00,2025-03-20,Renoir Princesa
ANORA,Sean Baker,139,09,18:00,2025-03-20,Renoir Princesa
ANORA,Sean Baker,139,09,20:35,2025-03-20,Renoir Princesa
ANORA,Sean Baker,139,01,22:00,2025-03-20,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,06,16:00,2025-03-20,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,08,20:40,2025-03-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,03,16:00,2025-03-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,17:55,2025-03-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,20:10,2025-03-20,Renoir Princesa
CÓNCLAVE,Edward Berger,120,04,22:25,2025-03-20,Renoir Princesa
DANIELA FOREVER,Nacho Vigalondo,118,01,19:30,2025-03-20,Renoir Princesa
EL SECRETO DEL ORFEBRE,Olga Osorio,99,05,22:45,2025-03-20,Renoir Princesa
LOS AITAS [PROYECTO VIRIDIANA],Borja Cobeaga,88,05,19:30,2025-03-20,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,18:30,2025-03-20,Renoir Princesa
MI ÚNICA FAMILIA (HARD TRUTHS),Mike Leigh,97,04,16:00,2025-03-20,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,16:10,2025-03-20,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,19:00,2025-03-20,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,11,21:40,2025-03-20,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,16:10,2025-03-20,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,19:10,2025-03-20,Renoir Princesa
MORLAIX,Jaime Rosales,124,10,21:40,2025-03-20,Renoir Princesa
NOCTURNES [INDIAINDIE],"Anirban Dutta, Anupama Srinivasan",82,06,20:30,2025-03-20,Renoir Princesa
PRESENCE,Steven Soderbergh,85,01,16:00,2025-03-20,Renoir Princesa
PRESENCE,Steven Soderbergh,85,01,17:45,2025-03-20,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,16:00,2025-03-20,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,07,19:50,2025-03-20,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-20,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,18:15,2025-03-20,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,20:20,2025-03-20,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,03,22:25,2025-03-20,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-21,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-21,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-21,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-21,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-21,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-21,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-21,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-21,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-21,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-21,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-21,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-21,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-21,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-21,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,20:30,2025-03-21,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-21,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-21,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-21,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-21,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,22:45,2025-03-21,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,22:15,2025-03-21,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,16:10,2025-03-21,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,19:00,2025-03-21,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,21:40,2025-03-21,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,16:00,2025-03-21,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,18:05,2025-03-21,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,20:10,2025-03-21,Renoir Princesa
MORLAIX,Jaime Rosales,124,01,20:40,2025-03-21,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,02,16:00,2025-03-21,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,17:45,2025-03-21,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,20:00,2025-03-21,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,22:15,2025-03-21,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,02,20:40,2025-03-21,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-21,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,01,18:35,2025-03-21,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-22,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-22,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-22,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-22,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-22,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-22,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-22,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-22,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-22,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-22,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-22,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-22,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-22,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-22,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-22,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,20:30,2025-03-22,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-22,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-22,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-22,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-22,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,22:45,2025-03-22,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,22:15,2025-03-22,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,16:10,2025-03-22,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,19:00,2025-03-22,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,21:40,2025-03-22,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,16:00,2025-03-22,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,18:05,2025-03-22,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,20:10,2025-03-22,Renoir Princesa
MORLAIX,Jaime Rosales,124,01,20:40,2025-03-22,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,02,16:00,2025-03-22,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,17:45,2025-03-22,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,20:00,2025-03-22,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,22:15,2025-03-22,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,02,20:40,2025-03-22,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-22,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,01,18:35,2025-03-22,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-23,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-23,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-23,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-23,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-23,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-23,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-23,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-23,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-23,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-23,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-23,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-23,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-23,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-23,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-23,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-23,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-23,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-23,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,20:30,2025-03-23,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-23,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-23,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-23,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-23,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,22:45,2025-03-23,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,22:15,2025-03-23,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,16:10,2025-03-23,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,19:00,2025-03-23,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,21:40,2025-03-23,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,16:00,2025-03-23,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,18:05,2025-03-23,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,20:10,2025-03-23,Renoir Princesa
MORLAIX,Jaime Rosales,124,01,20:40,2025-03-23,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,02,16:00,2025-03-23,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,17:45,2025-03-23,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,20:00,2025-03-23,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,22:15,2025-03-23,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,02,20:40,2025-03-23,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-23,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,01,18:35,2025-03-23,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-24,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-24,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-24,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-24,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-24,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-24,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-24,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-24,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-24,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-24,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-24,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-24,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-24,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-24,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-24,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-24,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-24,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-24,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-24,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-24,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-24,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-24,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,22:45,2025-03-24,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,22:15,2025-03-24,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,16:10,2025-03-24,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,19:00,2025-03-24,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,21:40,2025-03-24,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,16:00,2025-03-24,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,18:05,2025-03-24,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,20:10,2025-03-24,Renoir Princesa
MORLAIX,Jaime Rosales,124,01,20:40,2025-03-24,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,02,16:00,2025-03-24,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,17:45,2025-03-24,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,20:00,2025-03-24,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,22:15,2025-03-24,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,02,20:40,2025-03-24,Renoir Princesa
THE SPARK [INDIAINDIE],Rajesh Jhala,105,06,20:30,2025-03-24,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-24,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,01,18:35,2025-03-24,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-25,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-25,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-25,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-25,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-25,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-25,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-25,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-25,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-25,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-25,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-25,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-25,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-25,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-25,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-25,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-25,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-25,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-25,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-25,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,22:45,2025-03-25,Renoir Princesa
MARÍA CALLAS,Pablo Larraín,122,08,22:15,2025-03-25,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,16:10,2025-03-25,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,19:00,2025-03-25,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,10,21:40,2025-03-25,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,16:00,2025-03-25,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,18:05,2025-03-25,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,08,20:10,2025-03-25,Renoir Princesa
MORLAIX,Jaime Rosales,124,01,20:40,2025-03-25,Renoir Princesa
SECOND CHANCE [INDIAINDIE],Subhadra Mahajan,105,06,20:30,2025-03-25,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,02,16:00,2025-03-25,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,17:45,2025-03-25,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,20:00,2025-03-25,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,11,22:15,2025-03-25,Renoir Princesa
THE BRUTALIST,Brady Corbet,214,02,20:40,2025-03-25,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,09,16:00,2025-03-25,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,01,18:35,2025-03-25,Renoir Princesa
8,Julio Medem,126,03,16:10,2025-03-26,Renoir Princesa
8,Julio Medem,126,03,19:00,2025-03-26,Renoir Princesa
8,Julio Medem,126,03,21:30,2025-03-26,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,16:00,2025-03-26,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,17:40,2025-03-26,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:15,2025-03-26,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,04,22:05,2025-03-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,11,16:00,2025-03-26,Renoir Princesa
A REAL PAIN,Jesse Eisenberg,89,09,18:05,2025-03-26,Renoir Princesa
ANORA,Sean Baker,139,01,16:00,2025-03-26,Renoir Princesa
ANORA,Sean Baker,139,02,18:10,2025-03-26,Renoir Princesa
ANORA,Sean Baker,139,09,19:50,2025-03-26,Renoir Princesa
ANORA,Sean Baker,139,09,22:25,2025-03-26,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,16:00,2025-03-26,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,19:00,2025-03-26,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,07,21:40,2025-03-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,16:00,2025-03-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:15,2025-03-26,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:45,2025-03-26,Renoir Princesa
JOSEPH S SON [INDIAINDIE],Haobam Paban Kumar,83,06,20:30,2025-03-26,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,05,16:00,2025-03-26,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,18:35,2025-03-26,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,04,20:20,2025-03-26,Renoir Princesa
