Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
POR TODO LO ALTO,Emmanuel Courcol,103,09,18:20,2025-04-08,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,20:20,2025-04-08,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,22:20,2025-04-08,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,03,22:10,2025-04-08,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,05,16:00,2025-04-08,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,18:35,2025-04-08,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,20:30,2025-04-08,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,04,16:00,2025-04-08,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,08,20:20,2025-04-08,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,02,22:45,2025-04-08,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,11,22:25,2025-04-08,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,11,16:00,2025-04-09,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,18:00,2025-04-09,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:35,2025-04-09,Renoir Princesa
A NUESTROS AMIGOS,Adrián Orr,88,08,18:35,2025-04-09,Renoir Princesa
ANORA,Sean Baker,139,02,16:10,2025-04-09,Renoir Princesa
ANORA,Sean Baker,139,10,17:40,2025-04-09,Renoir Princesa
ANORA,Sean Baker,139,10,20:20,2025-04-09,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,08,16:00,2025-04-09,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,04,18:00,2025-04-09,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,04,20:35,2025-04-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,16:00,2025-04-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,18:00,2025-04-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,20:15,2025-04-09,Renoir Princesa
CÓNCLAVE,Edward Berger,120,06,22:30,2025-04-09,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,01,18:30,2025-04-09,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,01,20:35,2025-04-09,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,08,22:15,2025-04-09,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,01,16:00,2025-04-09,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,02,19:00,2025-04-09,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,02,21:45,2025-04-09,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,10,16:00,2025-04-09,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,07,16:00,2025-04-09,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,07,19:00,2025-04-09,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,07,21:45,2025-04-09,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,03,16:00,2025-04-09,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,03,20:05,2025-04-09,Renoir Princesa
"MODIGLIANI, TRES DÍAS EN MONTPARNASSE",Johnny Depp,108,03,18:00,2025-04-09,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,06,16:00,2025-04-09,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,18:20,2025-04-09,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,20:20,2025-04-09,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,22:20,2025-04-09,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,03,22:10,2025-04-09,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,05,16:00,2025-04-09,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,18:35,2025-04-09,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,20:30,2025-04-09,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,04,16:00,2025-04-09,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,08,20:20,2025-04-09,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,01,22:45,2025-04-09,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,11,22:25,2025-04-09,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,11,16:00,2025-04-10,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,18:00,2025-04-10,Renoir Princesa
A COMPLETE UNKNOWN,James Mangold,141,05,20:35,2025-04-10,Renoir Princesa
A NUESTROS AMIGOS,Adrián Orr,88,08,18:35,2025-04-10,Renoir Princesa
ANORA,Sean Baker,139,02,16:10,2025-04-10,Renoir Princesa
ANORA,Sean Baker,139,10,17:40,2025-04-10,Renoir Princesa
ANORA,Sean Baker,139,10,20:20,2025-04-10,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,08,16:00,2025-04-10,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,04,18:00,2025-04-10,Renoir Princesa
AÚN ESTOY AQUÍ,Walter Salles,138,04,20:35,2025-04-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,09,16:00,2025-04-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,07,18:00,2025-04-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,07,20:15,2025-04-10,Renoir Princesa
CÓNCLAVE,Edward Berger,120,07,22:30,2025-04-10,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,01,18:30,2025-04-10,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,01,20:35,2025-04-10,Renoir Princesa
GHOSTLIGHT,"Kelly O Sullivan, Alex Thompson",114,08,22:15,2025-04-10,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,01,16:00,2025-04-10,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,02,19:00,2025-04-10,Renoir Princesa
GUILLERMO TELL,Nick Hamm,133,02,21:45,2025-04-10,Renoir Princesa
LOS AITAS,Borja Cobeaga,88,10,16:00,2025-04-10,Renoir Princesa
MICKEY 17,Bong Joon-Ho,136,06,16:00,2025-04-10,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,03,16:00,2025-04-10,Renoir Princesa
MISERICORDIA,Alain Guiraudie,104,03,20:05,2025-04-10,Renoir Princesa
"MODIGLIANI, TRES DÍAS EN MONTPARNASSE",Johnny Depp,108,03,18:00,2025-04-10,Renoir Princesa
MUY LEJOS [PROYECTO VIRIDIANA],Gerard Oms,100,06,19:30,2025-04-10,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,07,16:00,2025-04-10,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,18:20,2025-04-10,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,20:20,2025-04-10,Renoir Princesa
POR TODO LO ALTO,Emmanuel Courcol,103,09,22:20,2025-04-10,Renoir Princesa
THE ALTO KNIGHTS,Barry Levinson,120,03,22:10,2025-04-10,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,05,16:00,2025-04-10,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,18:35,2025-04-10,Renoir Princesa
TIERRA DE NADIE,Albert Pintó,101,11,20:30,2025-04-10,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,04,16:00,2025-04-10,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,08,20:20,2025-04-10,Renoir Princesa
VIDA EN PAUSA,Alexandros Avranas,99,01,22:45,2025-04-10,Renoir Princesa
WOLFGANG,Javier Ruiz Caldera,110,11,22:25,2025-04-10,Renoir Princesa
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:00,2025-04-07,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,03,18:25,2025-04-07,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,16:00,2025-04-07,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,20:15,2025-04-07,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,22:35,2025-04-07,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,20:20,2025-04-07,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,22:30,2025-04-07,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,16:00,2025-04-07,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,20:30,2025-04-07,Renoir Plaza de España
"LUMIÈRE, LA AVENTURA CONTINÚA",Thierry Frémaux,105,02,18:15,2025-04-07,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,18:10,2025-04-07,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,22:40,2025-04-07,Renoir Plaza de España
SORDA,Eva Libertad,100,01,16:10,2025-04-07,Renoir Plaza de España
SORDA,Eva Libertad,100,01,18:10,2025-04-07,Renoir Plaza de España
SORDA,Eva Libertad,100,01,20:10,2025-04-07,Renoir Plaza de España
SORDA,Eva Libertad,100,01,22:10,2025-04-07,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,16:00,2025-04-07,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,04,17:45,2025-04-07,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,20:10,2025-04-07,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,22:35,2025-04-07,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:00,2025-04-08,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,03,18:25,2025-04-08,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,16:00,2025-04-08,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,20:15,2025-04-08,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,22:35,2025-04-08,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,20:20,2025-04-08,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,22:30,2025-04-08,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,16:00,2025-04-08,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,20:30,2025-04-08,Renoir Plaza de España
"LUMIÈRE, LA AVENTURA CONTINÚA",Thierry Frémaux,105,02,18:15,2025-04-08,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,18:10,2025-04-08,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,22:40,2025-04-08,Renoir Plaza de España
SORDA,Eva Libertad,100,01,16:10,2025-04-08,Renoir Plaza de España
SORDA,Eva Libertad,100,01,18:10,2025-04-08,Renoir Plaza de España
SORDA,Eva Libertad,100,01,20:10,2025-04-08,Renoir Plaza de España
SORDA,Eva Libertad,100,01,22:10,2025-04-08,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,16:00,2025-04-08,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,04,17:45,2025-04-08,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,20:10,2025-04-08,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,22:35,2025-04-08,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:00,2025-04-09,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,03,18:25,2025-04-09,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,16:00,2025-04-09,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,20:15,2025-04-09,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,22:35,2025-04-09,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,20:20,2025-04-09,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,22:30,2025-04-09,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,16:00,2025-04-09,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,20:30,2025-04-09,Renoir Plaza de España
"LUMIÈRE, LA AVENTURA CONTINÚA",Thierry Frémaux,105,02,18:15,2025-04-09,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,18:10,2025-04-09,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,22:40,2025-04-09,Renoir Plaza de España
SORDA,Eva Libertad,100,01,16:10,2025-04-09,Renoir Plaza de España
SORDA,Eva Libertad,100,01,18:10,2025-04-09,Renoir Plaza de España
SORDA,Eva Libertad,100,01,20:10,2025-04-09,Renoir Plaza de España
SORDA,Eva Libertad,100,01,22:10,2025-04-09,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,16:00,2025-04-09,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,04,17:45,2025-04-09,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,20:10,2025-04-09,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,22:35,2025-04-09,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:00,2025-04-10,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,03,18:25,2025-04-10,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,16:00,2025-04-10,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,20:15,2025-04-10,Renoir Plaza de España
LA CHICA DE LA AGUJA,Magnus Von Horn,122,02,22:35,2025-04-10,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,20:20,2025-04-10,Renoir Plaza de España
LA FURIA,Gemma Blasco,107,04,22:30,2025-04-10,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,16:00,2025-04-10,Renoir Plaza de España
LEE MILLER,Ellen Kuras,116,05,20:30,2025-04-10,Renoir Plaza de España
"LUMIÈRE, LA AVENTURA CONTINÚA",Thierry Frémaux,105,02,18:15,2025-04-10,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,18:10,2025-04-10,Renoir Plaza de España
SECRETOS DE UN CRIMEN,Sandhya Suri,126,05,22:40,2025-04-10,Renoir Plaza de España
SORDA,Eva Libertad,100,01,16:10,2025-04-10,Renoir Plaza de España
SORDA,Eva Libertad,100,01,18:10,2025-04-10,Renoir Plaza de España
SORDA,Eva Libertad,100,01,20:10,2025-04-10,Renoir Plaza de España
SORDA,Eva Libertad,100,01,22:10,2025-04-10,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,16:00,2025-04-10,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,04,17:45,2025-04-10,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,20:10,2025-04-10,Renoir Plaza de España
TARDES DE SOLEDAD,Albert Serra,126,03,22:35,2025-04-10,Renoir Plaza de España
