Pelicula,Director,Duración,Sala,Horario,Fecha,Cine,Tickets_URL,Film_URL,Poster_URL,Idioma_Original,Calificación,Estreno,Intérpretes,Sinopsis
HAMNET,Chloé Zhao,125,08,16:00,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058095/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,17:55,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058015/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,20:15,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058019/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,22:35,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058023/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
LA SOMBRA DE MI PADRE,Akinola Davies,94,01,15:50,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058644/,https://www.cinesrenoir.com/pelicula/la-sombra-de-mi-padre/,https://media.pillalas.com/imagenes/726afb526abffa83b400e9327dc59948d5f51eecc0c622647e6461545b9a00169ae2e56b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Sope Dirisu, Chibuike Marvellous Egbo, Godwin Egbo, Akerele David","Relato semiautobiográfico que transcurre en un solo día en Lagos, la capital de Nigeria, durante la crisis electoral de 1993."
LA SOMBRA DE MI PADRE,Akinola Davies,94,01,20:20,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058645/,https://www.cinesrenoir.com/pelicula/la-sombra-de-mi-padre/,https://media.pillalas.com/imagenes/726afb526abffa83b400e9327dc59948d5f51eecc0c622647e6461545b9a00169ae2e56b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Sope Dirisu, Chibuike Marvellous Egbo, Godwin Egbo, Akerele David","Relato semiautobiográfico que transcurre en un solo día en Lagos, la capital de Nigeria, durante la crisis electoral de 1993."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058012/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,18:15,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058016/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,20:30,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058020/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,22:40,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058024/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
MARTY SUPREME,Josh Safdie,149,03,19:00,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058018/,https://www.cinesrenoir.com/pelicula/marty-supreme/,https://media.pillalas.com/imagenes/726afb526abffa83215ea8a89c8894fb1ac44e6c3b86faba19f84e195b42d541304dcb79.jpg,Inglés,No recomendada para menores de 16 años,Viernes 30 Enero 2026,"Timothee Chalamet, Gwyneth Paltrow, Odessa A Zion, Sandra Bernhard, Fran Drescher, Abel Ferrara, Spenser Granese, Tyler The Creator, Penn Jillette, Kevin O Leary","Marty Mauser (Timothée Chalamet), un joven con una ambición desmesurada, está dispuesto a todo para cumplir su sueño. Con ayuda, entre otros, de la estrella de cine Carol Dunne (Gwyneth Paltrow) demostrará al mundo entero su grandeza."
MARTY SUPREME,Josh Safdie,149,03,21:45,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058021/,https://www.cinesrenoir.com/pelicula/marty-supreme/,https://media.pillalas.com/imagenes/726afb526abffa83215ea8a89c8894fb1ac44e6c3b86faba19f84e195b42d541304dcb79.jpg,Inglés,No recomendada para menores de 16 años,Viernes 30 Enero 2026,"Timothee Chalamet, Gwyneth Paltrow, Odessa A Zion, Sandra Bernhard, Fran Drescher, Abel Ferrara, Spenser Granese, Tyler The Creator, Penn Jillette, Kevin O Leary","Marty Mauser (Timothée Chalamet), un joven con una ambición desmesurada, está dispuesto a todo para cumplir su sueño. Con ayuda, entre otros, de la estrella de cine Carol Dunne (Gwyneth Paltrow) demostrará al mundo entero su grandeza."
PILLION,Harry Lighton,106,11,16:00,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058144/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,10,18:10,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058146/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,10,20:10,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058147/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,11,22:40,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058149/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
RENTAL FAMILY (FAMILIA DE ALQUILER),Mitsuyo Miyazaki,109,05,15:50,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058011/,https://www.cinesrenoir.com/pelicula/rental-family-familia-de-alquiler/,https://media.pillalas.com/imagenes/726afb526abffa8354fd8d551fddc8b6f2c37df750c002f9f65d59d1707b603c58f3211d.jpg,Inglés Y Japonés,No recomendada para menores de 12 años,Viernes 9 Enero 2026,"Brendan Fraser, Mari Yamamoto, Takehiro Hira, Akira Emoto, Shannon Gorman","Comedia dramática sobre un actor estadounidense (Brendan Fraser) que lucha por encontrar un propósito en la vida en el Tokio actual. Hasta que consigue un trabajo inusual, trabajar para una agencia japonesa de ""familias de alquiler"", interpretando papeles de suplente para desconocidos."
SIRAT,Óliver Laxe,120,08,20:15,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058100/,https://www.cinesrenoir.com/pelicula/sirat/,https://www.cinesrenoir.com/media/Peliculas/Cartel/SIRAT_ONLINE_GOYAOSCARS.jpg,Castellano Y Otros,No recomendada para menores de 16 años,Viernes 6 Junio 2025,"Sergi López, Bruno Núñez, Stefania Gadda, Joshua Liam Herderson, Tonin Javier, Jade Ouki, Richard Bellamyun","Un hombre (López) y su hijo (Nuñez) llegan a una rave perdida en medio de las áridas y fantasmagóricas montañas del sur de Marruecos. Buscan allí a Mar, su hija y hermana, desaparecida hace meses en una de estas fiestas sin amanecer. Reparten una y otra vez su foto rodeados de música electrónica y de un tipo de libertad que desconocen. Empujados por el destino, y con la esperanza de encontrar ahí a Mar, deciden seguir a un grupo de raveros hacia la última fiesta que se celebrará en el desierto."
SIRAT,Óliver Laxe,120,08,22:25,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058102/,https://www.cinesrenoir.com/pelicula/sirat/,https://www.cinesrenoir.com/media/Peliculas/Cartel/SIRAT_ONLINE_GOYAOSCARS.jpg,Castellano Y Otros,No recomendada para menores de 16 años,Viernes 6 Junio 2025,"Sergi López, Bruno Núñez, Stefania Gadda, Joshua Liam Herderson, Tonin Javier, Jade Ouki, Richard Bellamyun","Un hombre (López) y su hijo (Nuñez) llegan a una rave perdida en medio de las áridas y fantasmagóricas montañas del sur de Marruecos. Buscan allí a Mar, su hija y hermana, desaparecida hace meses en una de estas fiestas sin amanecer. Reparten una y otra vez su foto rodeados de música electrónica y de un tipo de libertad que desconocen. Empujados por el destino, y con la esperanza de encontrar ahí a Mar, deciden seguir a un grupo de raveros hacia la última fiesta que se celebrará en el desierto."
"SORRY, BABY",Eva Victor,102,08,18:20,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058096/,https://www.cinesrenoir.com/pelicula/sorry-baby/,https://media.pillalas.com/imagenes/726afb526abffa837c59681f561d4afba82a26ef8235abdaa380a4c9cf2bacb70dacac1c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 27 Febrero 2026,"Eva Victor, Naomi Ackie, Lucas Hedges, John Carroll Lynch, Louis Cancelmi","A Agnes le pasó algo malo. Pero la vida sigue, al menos para todos los que la rodean."
"SORRY, BABY",Eva Victor,102,02,22:45,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1057933/,https://www.cinesrenoir.com/pelicula/sorry-baby/,https://media.pillalas.com/imagenes/726afb526abffa837c59681f561d4afba82a26ef8235abdaa380a4c9cf2bacb70dacac1c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 27 Febrero 2026,"Eva Victor, Naomi Ackie, Lucas Hedges, John Carroll Lynch, Louis Cancelmi","A Agnes le pasó algo malo. Pero la vida sigue, al menos para todos los que la rodean."
TRES ADIOSES,Isabel Coixet,122,02,16:00,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1057927/,https://www.cinesrenoir.com/pelicula/tres-adioses/,https://media.pillalas.com/imagenes/726afb526abffa832ea2a44a189894de905fc7e94534a8bf4ef6bf13e5ccdfe90922c22e.jpg,Italiano,No recomendada para menores de 12 años,Viernes 6 Febrero 2026,"Alba Rohrwacher, Elio Germano, Francesco Carril, Silvia D Amico, Galatea Bellugi, Sarita Choudhury","Tras lo que parecía una discusión sin importancia, Marta (Alba Rohrwacher) y Antonio (Elio Germano) se separan. Él, un chef prometedor, se refugia en sus fogones; ella, en su silencio, empieza a notar algo más que tristeza: ha perdido el apetito… y no solo por desamor. Cuando descubre que detrás hay un problema de salud, todo da un giro inesperado: la comida sabe mejor, la música le llega como nunca y el deseo despierta sus ganas de vivir sin miedo.
Una historia sobre el amor, la vida y esos momentos que lo cambian todo para siempre."
TRES ADIOSES,Isabel Coixet,122,02,18:15,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1057930/,https://www.cinesrenoir.com/pelicula/tres-adioses/,https://media.pillalas.com/imagenes/726afb526abffa832ea2a44a189894de905fc7e94534a8bf4ef6bf13e5ccdfe90922c22e.jpg,Italiano,No recomendada para menores de 12 años,Viernes 6 Febrero 2026,"Alba Rohrwacher, Elio Germano, Francesco Carril, Silvia D Amico, Galatea Bellugi, Sarita Choudhury","Tras lo que parecía una discusión sin importancia, Marta (Alba Rohrwacher) y Antonio (Elio Germano) se separan. Él, un chef prometedor, se refugia en sus fogones; ella, en su silencio, empieza a notar algo más que tristeza: ha perdido el apetito… y no solo por desamor. Cuando descubre que detrás hay un problema de salud, todo da un giro inesperado: la comida sabe mejor, la música le llega como nunca y el deseo despierta sus ganas de vivir sin miedo.
Una historia sobre el amor, la vida y esos momentos que lo cambian todo para siempre."
