Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
A PESAR DE TI,Josh Boone,115,03,22:00,2025-11-16,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-16,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-16,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-16,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,10,22:00,2025-11-16,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,10,16:00,2025-11-16,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,18:00,2025-11-16,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,20:15,2025-11-16,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,22:30,2025-11-16,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,07,18:05,2025-11-16,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-16,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,18:55,2025-11-16,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:40,2025-11-16,Renoir Princesa
GAUA,Paul Urkijo,93,10,18:15,2025-11-16,Renoir Princesa
GAUA,Paul Urkijo,93,10,20:00,2025-11-16,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-16,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-16,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-16,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,16:00,2025-11-16,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,18:05,2025-11-16,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,20:10,2025-11-16,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,01,16:00,2025-11-16,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,01,18:10,2025-11-16,Renoir Princesa
LEO & LOU,Carlos Solano,101,04,16:00,2025-11-16,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-16,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-16,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-16,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-16,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,16:00,2025-11-16,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,20:35,2025-11-16,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,22:40,2025-11-16,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,22:40,2025-11-16,Renoir Princesa
SIRAT,Óliver Laxe,120,02,22:20,2025-11-16,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,08,16:00,2025-11-16,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,08,20:25,2025-11-16,Renoir Princesa
SUBSUELO,Fernando Franco,115,08,18:15,2025-11-16,Renoir Princesa
SUBSUELO,Fernando Franco,115,06,22:25,2025-11-16,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:20,2025-11-16,Renoir Princesa
URCHIN,Harris Dickinson,99,03,16:00,2025-11-16,Renoir Princesa
URCHIN,Harris Dickinson,99,03,18:00,2025-11-16,Renoir Princesa
URCHIN,Harris Dickinson,99,03,20:00,2025-11-16,Renoir Princesa
URCHIN,Harris Dickinson,99,09,22:45,2025-11-16,Renoir Princesa
A PESAR DE TI,Josh Boone,115,03,22:00,2025-11-17,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-17,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-17,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-17,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,10,22:00,2025-11-17,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,10,16:00,2025-11-17,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,18:00,2025-11-17,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,20:15,2025-11-17,Renoir Princesa
DIE MY LOVE,Lynne Ramsay,118,04,22:30,2025-11-17,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,07,18:05,2025-11-17,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-17,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,18:55,2025-11-17,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:40,2025-11-17,Renoir Princesa
GAUA,Paul Urkijo,93,10,18:15,2025-11-17,Renoir Princesa
GAUA,Paul Urkijo,93,10,20:00,2025-11-17,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-17,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-17,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-17,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,16:00,2025-11-17,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,18:05,2025-11-17,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,02,20:10,2025-11-17,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,01,16:00,2025-11-17,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,01,18:10,2025-11-17,Renoir Princesa
LEO & LOU,Carlos Solano,101,04,16:00,2025-11-17,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-17,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-17,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-17,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-17,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,16:00,2025-11-17,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,20:35,2025-11-17,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,07,22:40,2025-11-17,Renoir Princesa
