Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
Extraño río (VOSE),,103,03,19:30,2025-10-27,Golem Madrid
Maspalomas (VOSE),,115,03,17:00,2025-10-27,Golem Madrid
Un simple accidente (VOSE),,105,04,18:10,2025-10-27,Golem Madrid
Un simple accidente (VOSE),,105,04,20:15,2025-10-27,Golem Madrid
Un simple accidente (VOSE),,105,04,16:00,2025-10-27,Golem Madrid
Un simple accidente (VOSE),,105,04,22:15,2025-10-27,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,17:00,2025-10-27,Golem Madrid
Los Domingos,,116,02,16:30,2025-10-27,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,19:30,2025-10-27,Golem Madrid
Los Domingos,,116,02,22:00,2025-10-27,Golem Madrid
Los Domingos,,116,02,19:30,2025-10-27,Golem Madrid
Extraño río (VOSE),,103,03,22:00,2025-10-27,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,22:00,2025-10-27,Golem Madrid
Una batalla tras otra (VOSE),,161,01,16:15,2025-10-27,Golem Madrid
Una batalla tras otra (VOSE),,161,01,20:15,2025-10-28,Golem Madrid
Maspalomas (VOSE),,115,03,17:00,2025-10-28,Golem Madrid
Extraño río (VOSE),,103,03,22:00,2025-10-28,Golem Madrid
Extraño río (VOSE),,103,03,19:30,2025-10-28,Golem Madrid
Un simple accidente (VOSE),,105,04,20:15,2025-10-28,Golem Madrid
Un simple accidente (VOSE),,105,04,22:15,2025-10-28,Golem Madrid
Los Domingos,,116,02,22:00,2025-10-28,Golem Madrid
Los Domingos,,116,02,16:30,2025-10-28,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,17:00,2025-10-28,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,22:00,2025-10-28,Golem Madrid
Una batalla tras otra (VOSE),,161,01,16:15,2025-10-28,Golem Madrid
Los Domingos,,116,02,19:30,2025-10-28,Golem Madrid
Un simple accidente (VOSE),,105,04,18:10,2025-10-28,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,19:30,2025-10-28,Golem Madrid
Un simple accidente (VOSE),,105,04,16:00,2025-10-28,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,19:30,2025-10-29,Golem Madrid
Un simple accidente (VOSE),,105,04,18:10,2025-10-29,Golem Madrid
Los Domingos,,116,02,19:30,2025-10-29,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,17:00,2025-10-29,Golem Madrid
Los Domingos,,116,01,22:00,2025-10-29,Golem Madrid
Un simple accidente (VOSE),,105,04,16:00,2025-10-29,Golem Madrid
Maspalomas (VOSE),,115,03,17:00,2025-10-29,Golem Madrid
Los Domingos,,116,02,16:30,2025-10-29,Golem Madrid
Extraño río (VOSE),,103,03,22:00,2025-10-29,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,22:00,2025-10-29,Golem Madrid
Una batalla tras otra (VOSE),,161,01,16:15,2025-10-29,Golem Madrid
Un simple accidente (VOSE),,105,04,20:15,2025-10-29,Golem Madrid
Extraño río (VOSE),,103,03,19:30,2025-10-29,Golem Madrid
Un simple accidente (VOSE),,105,04,22:15,2025-10-29,Golem Madrid
Los Domingos,,116,04,22:00,2025-10-30,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,01,19:30,2025-10-30,Golem Madrid
XXVI Ciclo Cine Foro: El 47,,110,02,19:00,2025-10-30,Golem Madrid
Los Domingos,,116,04,19:30,2025-10-30,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,01,22:00,2025-10-30,Golem Madrid
Springsteen: Deliver Me From Nowhere (VOSE),,119,05,17:00,2025-10-30,Golem Madrid
Un simple accidente (VOSE),,105,02,16:00,2025-10-30,Golem Madrid
Maspalomas (VOSE),,115,03,17:00,2025-10-30,Golem Madrid
Una batalla tras otra (VOSE),,161,01,16:15,2025-10-30,Golem Madrid
Extraño río (VOSE),,103,03,22:00,2025-10-30,Golem Madrid
Extraño río (VOSE),,103,03,19:30,2025-10-30,Golem Madrid
Un simple accidente (VOSE),,105,02,22:15,2025-10-30,Golem Madrid
Los Domingos,,116,04,16:30,2025-10-30,Golem Madrid
