Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
Volver a ti (VOSE),,96,02,16:10,2025-07-01,Golem Madrid
La receta perfecta (VOSE),,92,03,18:10,2025-07-01,Golem Madrid
A la deriva (VOSE),,111,01,17:00,2025-07-01,Golem Madrid
La receta perfecta (VOSE),,92,03,22:15,2025-07-01,Golem Madrid
Sirat,,114,05,19:30,2025-07-01,Golem Madrid
A la deriva (VOSE),,111,01,22:00,2025-07-01,Golem Madrid
Juliette en primavera (VOSE),,95,03,16:10,2025-07-01,Golem Madrid
Volver a ti (VOSE),,96,02,20:10,2025-07-01,Golem Madrid
Juliette en primavera (VOSE),,95,03,20:00,2025-07-01,Golem Madrid
Bagger Drama (VOSE),,94,04,22:15,2025-07-01,Golem Madrid
Volver a ti (VOSE),,96,02,22:15,2025-07-01,Golem Madrid
Volver a ti (VOSE),,96,01,16:10,2025-07-02,Golem Madrid
Juliette en primavera (VOSE),,95,03,20:00,2025-07-02,Golem Madrid
Bagger Drama (VOSE),,94,04,16:10,2025-07-02,Golem Madrid
Juliette en primavera (VOSE),,95,03,16:10,2025-07-02,Golem Madrid
Volver a ti (VOSE),,96,01,22:15,2025-07-02,Golem Madrid
Sirat,,114,05,22:00,2025-07-02,Golem Madrid
A la deriva (VOSE),,111,04,19:30,2025-07-02,Golem Madrid
A la deriva (VOSE),,111,02,22:00,2025-07-02,Golem Madrid
La receta perfecta (VOSE),,92,03,22:15,2025-07-02,Golem Madrid
Volver a ti (VOSE),,96,01,18:10,2025-07-02,Golem Madrid
Sirat,,114,05,16:30,2025-07-02,Golem Madrid
Bagger Drama (VOSE),,94,04,22:00,2025-07-02,Golem Madrid
Sirat,,114,05,19:30,2025-07-02,Golem Madrid
La receta perfecta (VOSE),,92,03,18:10,2025-07-02,Golem Madrid
A la deriva (VOSE),,111,02,17:00,2025-07-02,Golem Madrid
Volver a ti (VOSE),,96,01,20:10,2025-07-02,Golem Madrid
Volver a ti (VOSE),,96,02,22:15,2025-07-03,Golem Madrid
Volver a ti (VOSE),,96,02,16:10,2025-07-03,Golem Madrid
Traslados,,90,04,18:10,2025-07-03,Golem Madrid
Volver a ti (VOSE),,96,02,18:10,2025-07-03,Golem Madrid
Bagger Drama (VOSE),,94,04,20:10,2025-07-03,Golem Madrid
Bagger Drama (VOSE),,94,04,22:15,2025-07-03,Golem Madrid
La receta perfecta (VOSE),,92,03,18:10,2025-07-03,Golem Madrid
Volver a ti (VOSE),,96,02,20:10,2025-07-03,Golem Madrid
Sirat,,114,05,16:30,2025-07-03,Golem Madrid
A la deriva (VOSE),,111,01,22:00,2025-07-03,Golem Madrid
Sirat,,114,05,19:30,2025-07-03,Golem Madrid
Bagger Drama (VOSE),,94,04,16:10,2025-07-03,Golem Madrid
A la deriva (VOSE),,111,01,17:00,2025-07-03,Golem Madrid
Juliette en primavera (VOSE),,95,03,20:00,2025-07-03,Golem Madrid
Sirat,,114,05,22:00,2025-07-03,Golem Madrid
Juliette en primavera (VOSE),,95,03,16:10,2025-07-03,Golem Madrid
La receta perfecta (VOSE),,92,03,22:15,2025-07-03,Golem Madrid
A la deriva (VOSE),,111,01,19:30,2025-07-03,Golem Madrid
A nuestros amores (VOSE),,99,01,19:00,2025-07-04,Golem Madrid
A nuestros amores (VOSE),,99,01,16:15,2025-07-04,Golem Madrid
A nuestros amores (VOSE),,99,01,21:30,2025-07-04,Golem Madrid
A nuestros amores (VOSE),,99,01,21:30,2025-07-05,Golem Madrid
A nuestros amores (VOSE),,99,01,19:00,2025-07-05,Golem Madrid
A nuestros amores (VOSE),,99,01,16:15,2025-07-05,Golem Madrid
