Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
Los Tortuga,,110,02,17:00,2025-05-23,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-23,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-23,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-23,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-23,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-23,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-23,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-23,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-23,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-23,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-23,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-23,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-23,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-23,Golem Madrid
Antes de Nós (VOSE),,84,01,18:15,2025-05-23,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-23,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-23,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-23,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-23,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-24,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-24,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-24,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-24,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-24,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-24,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-24,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-24,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-24,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-24,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-24,Golem Madrid
Antes de Nós (VOSE),,84,01,18:15,2025-05-24,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-24,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-24,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-24,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-24,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-24,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-24,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-24,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-25,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-25,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-25,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-25,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-25,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-25,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-25,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-25,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-25,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-25,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-25,Golem Madrid
Antes de Nós (VOSE),,84,01,18:15,2025-05-25,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-25,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-25,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-25,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-25,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-25,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-25,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-25,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-26,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-26,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-26,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-26,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-26,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-26,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-26,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-26,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-26,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-26,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-26,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-26,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-26,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-26,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-26,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-26,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-26,Golem Madrid
Antes de Nós (VOSE),,84,01,18:15,2025-05-26,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-26,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-27,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-27,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-27,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-27,Golem Madrid
Muy lejos,,100,01,20:15,2025-05-27,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-27,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-27,Golem Madrid
La viajera (VOSE),,90,01,18:15,2025-05-27,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-27,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-27,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-27,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-27,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-27,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-27,Golem Madrid
Antes de Nós (VOSE),,84,04,20:15,2025-05-27,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-27,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-27,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-27,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-27,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-28,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,18:15,2025-05-28,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-28,Golem Madrid
Antes de Nós (VOSE),,84,01,18:15,2025-05-28,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-28,Golem Madrid
Muy lejos,,100,04,16:10,2025-05-28,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-28,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-28,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-28,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-28,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-28,Golem Madrid
Antes de Nós (VOSE),,84,01,16:10,2025-05-28,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-28,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-28,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-28,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-28,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-28,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-28,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-28,Golem Madrid
La historia de Souleymane (VOSE),,92,05,18:15,2025-05-29,Golem Madrid
La historia de Souleymane (VOSE),,92,05,22:30,2025-05-29,Golem Madrid
Antes de Nós (VOSE),,84,04,16:10,2025-05-29,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,20:15,2025-05-29,Golem Madrid
La isla de los faisanes (VOSE),,99,03,16:10,2025-05-29,Golem Madrid
Jane Austen arruinó mi vida (VOSE),,98,04,22:30,2025-05-29,Golem Madrid
Los Tortuga,,110,02,17:00,2025-05-29,Golem Madrid
La viajera (VOSE),,90,01,22:15,2025-05-29,Golem Madrid
Ernest Cole: Lost and Found (VOSE),,106,03,22:15,2025-05-29,Golem Madrid
La historia de Souleymane (VOSE),,92,05,20:20,2025-05-29,Golem Madrid
Los Tortuga,,110,02,22:00,2025-05-29,Golem Madrid
Los Tortuga,,110,02,19:30,2025-05-29,Golem Madrid
Antes de Nós (VOSE),,84,04,18:15,2025-05-29,Golem Madrid
La viajera (VOSE),,90,01,20:15,2025-05-29,Golem Madrid
Nuestra querida profesora (VOSE),,118,03,18:00,2025-05-29,Golem Madrid
La historia de Souleymane (VOSE),,92,05,16:10,2025-05-29,Golem Madrid
Muy lejos,,100,04,20:15,2025-05-29,Golem Madrid
